file,strehl,rms_err,fwhm,mjd,epoch,airmass,itime,coadds,fwiname,az,dmgain,dtgain,xref,yref,xstrehl,ystrehl,wsfrrt,aolbfwhm,lsamppwr,lgrmswf,aoaoamed,tubetemp,mass_mjd,dimm_mjd,masspro_mjd,cfht_mjd,mass,dimm,masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,wind_speed,wind_direction,temperature,relative_humidity,pressure
c0118.fits,0.307,367.4,64.62,53933.32939,06jullgs,1.5369700000000002,2.8,10,Kp,170.30156000000002,0.25,0.3,384.44300000000004,686.799,498.06199999999995,411.29900000000004,356,,9.444069,104.8,116,3.7600800000000003,,,,53933.32916666667,,,,,,,,,,12.17,106.0,3.8,12.0,616.8
c0120.fits,0.35100000000000003,345.9,59.67,53933.3311,06jullgs,1.53403,2.8,10,Kp,171.00343999999998,0.25,0.3,384.17800000000005,686.311,497.846,410.901,356,,7.569491999999999,112.3,101,3.75987,,,,53933.33263888889,,,,,,,,,,12.17,102.0,3.8,12.0,616.9
c0122.fits,0.353,344.8,57.92,53933.33295,06jullgs,1.53111,2.8,10,Kp,171.76445,0.25,0.3,426.13699999999994,692.85,539.841,417.389,356,,9.088136,120.8,139,3.77052,,,,53933.33263888889,,,,,,,,,,12.17,102.0,3.8,12.0,616.9
c0124.fits,0.411,319.0,53.78,53933.33467999999,06jullgs,1.52864,2.8,10,Kp,172.47623000000002,0.25,0.3,425.673,693.163,539.2719999999999,417.847,356,,9.183052,122.8,123,3.75006,,,,53933.33611111112,,,,,,,,,,13.04,106.0,3.8,13.0,616.9
c0126.fits,0.426,312.4,52.65,53933.33634,06jullgs,1.5264799999999998,2.8,10,Kp,173.15978,0.25,0.3,425.782,692.933,539.339,417.545,356,,9.301696000000002,105.6,134,3.7447199999999996,,,,53933.33611111112,,,,,,,,,,13.04,106.0,3.8,13.0,616.9
c0128.fits,0.396,325.4,54.61,53933.33804,06jullgs,1.52449,2.8,10,Kp,173.86502,0.25,0.3,405.79400000000004,652.977,519.345,377.491,356,,9.159322999999999,110.3,123,3.74565,,,,53933.33958333333,,,,,,,,,,12.17,109.0,3.8,14.0,616.9
c0130.fits,0.393,326.9,54.85,53933.33968,06jullgs,1.52278,2.8,10,Kp,174.54485,0.25,0.3,405.53,652.686,519.125,377.20099999999996,356,,9.064408,98.1,88,3.74125,,,,53933.33958333333,,,,,,,,,,12.17,109.0,3.8,14.0,616.9
c0132.fits,0.386,329.8,55.81,53933.35207000001,06jullgs,1.51644,2.8,10,Kp,179.72426000000002,0.2,0.3,405.673,652.9019999999999,519.261,377.477,408,,9.538984,121.5,107,3.72035,,,,53933.350694444445,,,,,,,,,,10.43,123.0,3.6,13.0,617.0
c0134.fits,0.4270000000000001,311.7,52.49,53933.35391000001,06jullgs,1.5164799999999998,2.8,10,Kp,180.49608,0.25,0.3,405.116,701.842,518.823,426.35400000000004,408,,9.562713,105.6,114,3.7232800000000004,,,,53933.35347222224,,,,,,,,,,12.17,105.0,3.7,12.0,617.0
c0136.fits,0.35600000000000004,343.6,58.72,53933.3555,06jullgs,1.51672,2.8,10,Kp,181.16198,0.25,0.3,405.338,701.703,519.058,426.186,408,,9.349153,92.9,110,3.7286699999999997,,,,53933.356944444444,,,,,,,,,,13.04,104.0,3.8,12.0,617.0
c0138.fits,0.385,330.5,56.3,53933.35717999999,06jullgs,1.51718,2.8,10,Kp,181.86845,0.25,0.3,405.01599999999996,701.488,518.724,426.055,408,,9.372882,110.0,117,3.7215300000000004,,,,53933.356944444444,,,,,,,,,,13.04,104.0,3.8,12.0,617.0
c0140.fits,0.4270000000000001,312.0,53.31,53933.35926000001,06jullgs,1.51803,2.8,10,Kp,182.73768,0.25,0.3,384.684,666.192,498.236,390.885,408,,9.230509,91.7,112,3.7198300000000004,,,,53933.36041666667,,,,,,,,,,12.17,113.0,3.8,13.0,617.0
c0142.fits,0.43,310.8,52.42,53933.36093,06jullgs,1.51896,2.8,10,Kp,183.43812,0.25,0.3,384.005,667.028,497.653,391.714,408,,9.301696000000002,113.6,106,3.71987,,,,53933.36041666667,,,,,,,,,,12.17,113.0,3.8,13.0,617.0
c0144.fits,0.418,315.9,54.44,53933.3626,06jullgs,1.5201,2.8,10,Kp,184.13617,0.25,0.3,383.584,667.382,497.165,392.05,408,,9.206781,84.4,112,3.72226,,,,53933.36388888889,,,,,,,,,,11.3,114.0,3.7,13.0,617.0
c0146.fits,0.415,317.1,53.94,53933.36433,06jullgs,1.52149,2.8,10,Kp,184.85523999999998,0.25,0.3,416.94800000000004,640.181,530.62,364.81800000000004,408,,9.349153,86.4,113,3.7192800000000004,,,,53933.36388888889,,,,,,,,,,11.3,114.0,3.7,13.0,617.0
c0148.fits,0.404,322.0,54.06,53933.36598,06jullgs,1.52304,2.8,10,Kp,185.54203,0.25,0.3,417.789,640.248,531.305,364.915,408,,9.301696000000002,92.9,126,3.70134,,,,53933.36736111112,,,,,,,,,,12.17,110.0,3.6,14.0,617.0
c0150.fits,0.409,319.5,53.53,53933.36762999999,06jullgs,1.5248,2.8,10,Kp,186.22681,0.25,0.3,418.144,640.229,531.842,364.85699999999997,408,,9.277967,99.4,106,3.70393,,,,53933.36736111112,,,,,,,,,,12.17,110.0,3.6,14.0,617.0
c0152.fits,0.277,382.9,61.75,53933.36938,06jullgs,1.5268899999999999,2.8,10,Kp,186.95011,0.25,0.3,426.759,679.135,540.297,403.86699999999996,408,,9.230509,108.8,47,3.70309,,,,53933.37083333333,,,,,,,,,,10.43,108.0,3.6,14.0,617.0
c0154.fits,0.36,342.0,58.11,53933.371,06jullgs,1.52904,2.8,10,Kp,187.62214,0.25,0.3,424.903,679.067,538.586,403.707,408,,9.325425,99.3,105,3.7048099999999997,,,,53933.37083333333,,,,,,,,,,10.43,108.0,3.6,14.0,617.0
c0156.fits,0.385,330.2,57.16,53933.37271,06jullgs,1.5315299999999998,2.8,10,Kp,188.32483,0.25,0.3,425.472,678.9019999999999,539.0840000000001,403.519,408,,9.491526,118.1,129,3.68747,,,,53933.374305555546,,,,,,,,,,12.17,111.0,3.5,14.0,617.0
c0158.fits,0.383,331.2,56.48,53933.37442000001,06jullgs,1.53425,2.8,10,Kp,189.02833,0.25,0.3,389.694,651.0980000000001,503.26099999999997,375.776,408,,9.42034,102.2,123,3.69507,,,,53933.374305555546,,,,,,,,,,12.17,111.0,3.5,14.0,617.0
c0160.fits,0.409,319.8,54.15,53933.37605,06jullgs,1.53706,2.8,10,Kp,189.69458,0.25,0.3,390.115,650.8580000000001,503.846,375.457,408,,9.444069,141.7,125,3.6951400000000003,,,,53933.37777777779,,,,,,,,,,8.7,108.0,3.5,13.0,617.0
c0162.fits,0.409,319.8,54.56,53933.37772,06jullgs,1.54015,2.8,10,Kp,190.37311,0.25,0.3,390.20300000000003,650.422,503.911,375.04699999999997,408,,9.491526,85.8,110,3.6717400000000002,,,,53933.37777777779,,,,,,,,,,8.7,108.0,3.5,13.0,617.0
c0164.fits,0.37,337.2,57.89,53933.37941,06jullgs,1.54352,2.8,10,Kp,191.06011,0.25,0.3,423.96,704.758,537.6659999999999,429.227,408,,9.467798,114.7,116,3.67179,,,,53933.37777777779,,,,,,,,,,8.7,108.0,3.5,13.0,617.0
c0166.fits,0.41,319.3,55.0,53933.38105,06jullgs,1.547,2.8,10,Kp,191.72167,0.25,0.3,424.11699999999996,704.307,537.794,428.95300000000003,408,,9.277967,178.5,115,3.6639699999999995,,,,53933.38125,,,,,,,,,,8.7,113.0,3.5,14.0,617.0
c0168.fits,0.413,318.0,55.14,53933.38277,06jullgs,1.5509,2.8,10,Kp,192.41201999999998,0.25,0.3,423.835,705.0160000000001,537.388,429.62,408,,9.183052,125.8,111,3.6616199999999997,,,,53933.38125,,,,,,,,,,8.7,113.0,3.5,14.0,617.0
c0170.fits,0.386,330.0,55.15,53933.38464,06jullgs,1.55541,2.8,10,Kp,193.16002,0.25,0.3,373.51099999999997,655.569,487.129,380.151,408,,9.325425,101.3,122,3.66816,,,,53933.38541666666,,,,,,,,,,7.83,110.0,3.5,14.0,616.9
c0172.fits,0.379,333.1,57.16,53933.38631,06jullgs,1.5597,2.8,10,Kp,193.82542,0.25,0.3,373.28,656.065,486.968,380.806,408,,9.325425,101.2,119,3.6715199999999997,,,,53933.38541666666,,,,,,,,,,7.83,110.0,3.5,14.0,616.9
c0174.fits,0.329,356.5,61.31,53933.38796,06jullgs,1.56419,2.8,10,Kp,194.47915,0.25,0.3,372.527,656.5880000000001,486.055,381.125,408,,9.444069,87.3,114,3.65867,,,,53933.388888888876,,,,,,,,,,10.43,110.0,3.3,14.0,616.9
c0176.fits,0.37,337.0,57.56,53933.38979,06jullgs,1.5694299999999999,2.8,10,Kp,195.19982,0.25,0.3,441.14099999999996,695.669,554.82,420.155,408,,9.372882,124.9,103,3.6404099999999997,,,,53933.388888888876,,,,,,,,,,10.43,110.0,3.3,14.0,616.9
c0178.fits,0.32299999999999995,359.7,64.08,53933.3915,06jullgs,1.57459,2.8,10,Kp,195.86842,0.25,0.3,440.66,696.194,554.387,420.844,408,,9.372882,113.1,109,3.6529,,,,53933.39166666667,,,,,,,,,,10.43,118.0,3.3,14.0,616.8
c0180.fits,0.281,381.0,70.34,53933.39331,06jullgs,1.58035,2.8,10,Kp,196.57181,0.3,0.3,439.849,697.1189999999999,553.524,421.656,408,,9.467798,85.9,117,3.6347099999999997,,,,53933.39166666667,,,,,,,,,,10.43,118.0,3.3,14.0,616.8
c0182.fits,0.332,355.1,59.96,53933.39542000001,06jullgs,1.58746,2.8,10,Kp,197.38888,0.3,0.3,407.089,675.3530000000001,520.748,399.996,408,,9.42034,101.1,111,3.6177,,,,53933.39513888889,,,,,,,,,,9.57,109.0,3.3,14.0,616.8
c0184.fits,0.23,409.7,73.72,53933.397070000006,06jullgs,1.5932899999999999,2.8,10,Kp,198.0209,0.3,0.3,406.12,675.748,519.923,400.205,408,,9.301696000000002,83.7,114,3.6256,,,,53933.39861111112,,,,,,,,,,9.57,116.0,3.4,14.0,616.8
c0186.fits,0.218,417.6,74.55,53933.39876,06jullgs,1.59952,2.8,10,Kp,198.66201,0.3,0.3,406.284,676.2760000000001,520.049,401.04900000000004,408,,9.396611,95.1,115,3.6268800000000003,,,,53933.39861111112,,,,,,,,,,9.57,116.0,3.4,14.0,616.8
c0188.fits,0.331,355.7,59.62,53933.40054,06jullgs,1.60639,2.8,10,Kp,199.33316000000002,0.3,0.3,437.134,702.7769999999999,550.931,427.225,408,,9.325425,121.6,108,3.62406,,,,53933.40208333333,,,,,,,,,,10.43,113.0,3.3,14.0,616.8
c0190.fits,0.206,425.3,75.44,53933.40222,06jullgs,1.61319,2.8,10,Kp,199.96405,0.3,0.3,436.99199999999996,702.9830000000001,550.7040000000001,427.712,408,,9.349153,84.7,92,3.62299,,,,53933.40208333333,,,,,,,,,,10.43,113.0,3.3,14.0,616.8
c0192.fits,0.292,375.0,64.1,53933.40392,06jullgs,1.62035,2.8,10,Kp,200.59711000000001,0.3,0.3,437.454,703.035,551.12,427.73,408,,9.301696000000002,106.3,101,3.59575,,,,53933.405555555546,,,,,,,,,,8.7,121.0,3.3,14.0,616.7
c0194.fits,0.278,382.8,66.73,53933.40568,06jullgs,1.6280700000000001,2.8,10,Kp,201.2478,0.3,0.3,373.469,673.076,487.05300000000005,397.88300000000004,408,,9.42034,101.7,103,3.58926,,,,53933.405555555546,,,,,,,,,,8.7,121.0,3.3,14.0,616.7
c0196.fits,0.282,380.5,64.75,53933.40739,06jullgs,1.63591,2.8,10,Kp,201.87497,0.3,0.3,373.20099999999996,673.202,486.88699999999994,397.918,408,,9.372882,98.1,100,3.58086,,,,53933.40902777779,,,,,,,,,,9.57,124.0,3.3,14.0,616.7
c0198.fits,0.299,371.6,63.13,53933.40906000001,06jullgs,1.6438400000000002,2.8,10,Kp,202.48094,0.3,0.3,373.38,674.166,487.06699999999995,398.959,408,,9.42034,95.2,109,3.57427,,,,53933.40902777779,,,,,,,,,,9.57,124.0,3.3,14.0,616.7
c0200.fits,0.314,363.7,61.72,53933.41082999999,06jullgs,1.65262,2.8,10,Kp,203.12084,0.3,0.3,436.537,670.936,550.096,395.624,408,,9.372882,117.1,108,3.56282,,,,53933.4125,,,,,,,,,,9.57,122.0,3.1,14.0,616.6
c0202.fits,0.307,367.6,62.39,53933.41254,06jullgs,1.6613799999999999,2.8,10,Kp,203.72916,0.3,0.3,435.81199999999995,670.868,549.4069999999999,395.462,408,,9.491526,117.7,99,3.56455,,,,53933.4125,,,,,,,,,,9.57,122.0,3.1,14.0,616.6
c0108.fits,0.276,383.7,64.58,53906.37457000001,06junlgs,1.6230000000000002,2.8,10,Kp,159.15027,0.4,0.3,407.902,673.972,521.643,398.655,408,,11.294916,114.0,91,-0.68155,,,,53906.374305555546,,,,,,,,,,25.22,84.0,-0.7,43.0,616.5
c0109.fits,0.374,335.1,54.96,53906.37515,06junlgs,1.6205,2.8,10,Kp,159.36442,0.4,0.3,407.94300000000004,673.1419999999999,521.651,397.788,408,,11.41356,151.5,110,-0.66597,,,,53906.374305555546,,,,,,,,,,25.22,84.0,-0.7,43.0,616.5
c0110.fits,0.341,350.8,57.77,53906.37572999999,06junlgs,1.618,2.8,10,Kp,159.58142,0.4,0.3,408.02,673.819,521.7719999999999,398.24699999999996,408,,11.555933,128.3,105,-0.66947,,,,53906.374305555546,,,,,,,,,,25.22,84.0,-0.7,43.0,616.5
c0111.fits,0.298,372.2,60.66,53906.37654,06junlgs,1.6146200000000002,2.8,10,Kp,159.8812,0.4,0.3,437.963,702.1210000000001,551.689,426.796,408,,11.62712,126.8,107,-0.66993,,,,53906.37777777779,,,,,,,,,,23.48,115.0,-0.7,42.0,616.5
c0112.fits,0.329,356.3,57.51,53906.37717000001,06junlgs,1.61202,2.8,10,Kp,160.11709,0.4,0.3,437.782,701.8639999999999,551.4630000000001,426.469,408,,11.484747,114.9,95,-0.68094,,,,53906.37777777779,,,,,,,,,,23.48,115.0,-0.7,42.0,616.5
c0113.fits,0.329,356.7,58.46,53906.37776,06junlgs,1.60962,2.8,10,Kp,160.3376,0.4,0.3,437.795,701.928,551.423,426.415,408,,11.437289,114.9,114,-0.6594899999999999,,,,53906.37777777779,,,,,,,,,,23.48,115.0,-0.7,42.0,616.5
c0114.fits,0.335,353.4,56.81,53906.3786,06junlgs,1.6062299999999998,2.8,10,Kp,160.65671,0.4,0.3,373.62199999999996,670.556,487.29699999999997,395.163,408,,11.294916,114.9,94,-0.67713,,,,53906.37777777779,,,,,,,,,,23.48,115.0,-0.7,42.0,616.5
c0115.fits,0.319,361.5,59.66,53906.37918,06junlgs,1.60396,2.8,10,Kp,160.87478000000002,0.4,0.3,373.155,670.7360000000001,486.88,395.329,408,,11.22373,116.8,110,-0.6834100000000001,,,,53906.37777777779,,,,,,,,,,23.48,115.0,-0.7,42.0,616.5
c0116.fits,0.34600000000000003,348.2,57.24,53906.37977000001,06junlgs,1.60169,2.8,10,Kp,161.09702,0.4,0.3,373.095,670.06,486.787,394.741,408,,11.271188,143.8,109,-0.6756,,,,53906.37777777779,,,,,,,,,,23.48,115.0,-0.7,42.0,616.5
c0117.fits,0.331,355.6,57.65,53906.38058,06junlgs,1.59861,2.8,10,Kp,161.40383,0.4,0.3,436.339,669.199,550.078,393.856,408,,11.294916,124.9,92,-0.6786,,,,53906.381944444445,,,,,,,,,,24.35,59.0,-0.7,43.0,616.5
c0118.fits,0.318,361.7,57.81,53906.38116,06junlgs,1.59645,2.8,10,Kp,161.62455,0.4,0.3,436.45599999999996,668.938,550.11,393.551,408,,11.484747,181.6,101,-0.67519,,,,53906.381944444445,,,,,,,,,,24.35,59.0,-0.7,43.0,616.5
c0119.fits,0.308,367.1,59.98,53906.38175,06junlgs,1.5943100000000001,2.8,10,Kp,161.84663,0.4,0.3,436.69800000000004,668.687,550.299,393.161,408,,11.200001,181.6,91,-0.68013,,,,53906.381944444445,,,,,,,,,,24.35,59.0,-0.7,43.0,616.5
c0120.fits,0.35,346.5,56.45,53906.38259,06junlgs,1.5912899999999999,2.8,10,Kp,162.16745,0.4,0.3,390.897,696.268,504.58099999999996,420.971,408,,11.437289,181.6,108,-0.69547,,,,53906.381944444445,,,,,,,,,,24.35,59.0,-0.7,43.0,616.5
c0121.fits,0.325,358.2,57.86,53906.38321,06junlgs,1.5891,2.8,10,Kp,162.40521,0.4,0.3,391.60699999999997,695.982,505.269,420.539,408,,11.508476,148.1,112,-0.68928,,,,53906.381944444445,,,,,,,,,,24.35,59.0,-0.7,43.0,616.5
c0122.fits,0.326,358.1,59.83,53906.38378,06junlgs,1.58709,2.8,10,Kp,162.62656,0.4,0.3,390.909,697.003,504.61699999999996,421.63300000000004,408,,11.389832,133.6,98,-0.68529,,,,53906.38541666666,,,,,,,,,,26.09,60.0,-0.7,43.0,616.5
c0123.fits,0.328,356.9,59.43,53906.3847,06junlgs,1.58396,2.8,10,Kp,162.97958,0.4,0.3,386.94199999999995,645.194,500.689,369.842,408,,11.579661999999999,130.3,105,-0.68115,,,,53906.38541666666,,,,,,,,,,26.09,60.0,-0.7,43.0,616.5
c0124.fits,0.318,362.0,59.78,53906.38528,06junlgs,1.58204,2.8,10,Kp,163.20261000000002,0.4,0.3,387.111,645.841,500.85699999999997,370.535,408,,11.532204,130.3,78,-0.68333,,,,53906.38541666666,,,,,,,,,,26.09,60.0,-0.7,43.0,616.5
c0125.fits,0.329,356.5,59.06,53906.38586,06junlgs,1.5801100000000001,2.8,10,Kp,163.43025,0.4,0.3,387.212,645.514,500.906,370.156,408,,11.461018,130.3,84,-0.6684,,,,53906.38541666666,,,,,,,,,,26.09,60.0,-0.7,43.0,616.5
c0126.fits,0.335,353.4,58.8,53906.38666,06junlgs,1.57756,2.8,10,Kp,163.73691000000002,0.4,0.3,427.666,651.318,541.311,376.06199999999995,408,,11.555933,130.3,97,-0.69794,,,,53906.38541666666,,,,,,,,,,26.09,60.0,-0.7,43.0,616.5
c0127.fits,0.34700000000000003,347.8,57.73,53906.38722999999,06junlgs,1.57574,2.8,10,Kp,163.96178999999998,0.4,0.3,426.57,650.737,540.197,375.23699999999997,408,,11.555933,127.3,95,-0.69817,,,,53906.388888888876,,,,,,,,,,22.61,117.0,-0.7,42.0,616.5
c0128.fits,0.363,340.4,55.61,53906.38782,06junlgs,1.5739100000000001,2.8,10,Kp,164.19077,0.4,0.3,427.001,650.529,540.737,375.087,408,,11.508476,120.7,91,-0.68421,,,,53906.388888888876,,,,,,,,,,22.61,117.0,-0.7,42.0,616.5
c0129.fits,0.327,357.5,58.82,53906.38861,06junlgs,1.57151,2.8,10,Kp,164.50073,0.4,0.3,400.894,687.427,514.554,412.098,408,,11.437289,168.6,91,-0.68318,,,,53906.388888888876,,,,,,,,,,22.61,117.0,-0.7,42.0,616.5
c0130.fits,0.32299999999999995,359.5,58.91,53906.38925,06junlgs,1.56961,2.8,10,Kp,164.75048,0.4,0.3,400.805,687.081,514.46,411.67,408,,11.294916,166.0,92,-0.69322,,,,53906.388888888876,,,,,,,,,,22.61,117.0,-0.7,42.0,616.5
c0131.fits,0.325,358.4,57.95,53906.38984,06junlgs,1.56788,2.8,10,Kp,164.98228999999998,0.4,0.3,400.60400000000004,687.1419999999999,514.265,411.827,408,,11.22373,166.0,94,-0.6995100000000001,,,,53906.388888888876,,,,,,,,,,22.61,117.0,-0.7,42.0,616.5
c0132.fits,0.272,385.8,62.89,53906.39066000001,06junlgs,1.56554,2.8,10,Kp,165.30426,0.4,0.3,437.88599999999997,643.703,551.701,368.274,408,,11.22373,166.0,107,-0.7108399999999999,,,,53906.39166666667,,,,,,,,,,24.35,44.0,-0.7,42.0,616.4
c0133.fits,0.333,354.7,57.75,53906.39125,06junlgs,1.5639,2.8,10,Kp,165.53599,0.4,0.3,438.14,643.955,551.945,368.501,408,,11.247459,127.6,110,-0.70315,,,,53906.39166666667,,,,,,,,,,24.35,44.0,-0.7,42.0,616.4
c0134.fits,0.307,367.7,58.23,53906.39182999999,06junlgs,1.56229,2.8,10,Kp,165.76808,0.4,0.3,437.78,643.871,551.355,368.452,408,,11.41356,104.5,100,-0.68939,,,,53906.39166666667,,,,,,,,,,24.35,44.0,-0.7,42.0,616.4
c0135.fits,0.285,378.7,61.65,53906.39272,06junlgs,1.55992,2.8,10,Kp,166.1178,0.4,0.3,382.033,686.482,495.796,411.075,408,,11.389832,127.4,100,-0.70226,,,,53906.39166666667,,,,,,,,,,24.35,44.0,-0.7,42.0,616.4
c0136.fits,0.278,382.4,62.16,53906.3933,06junlgs,1.5583799999999999,2.8,10,Kp,166.35105,0.4,0.3,382.905,686.546,496.715,411.10900000000004,408,,11.389832,127.4,105,-0.71192,,,,53906.39166666667,,,,,,,,,,24.35,44.0,-0.7,42.0,616.4
c0137.fits,0.318,361.8,59.85,53906.39389,06junlgs,1.55687,2.8,10,Kp,166.58432,0.4,0.3,382.889,686.177,496.594,410.949,408,,11.294916,127.4,105,-0.67918,,,,53906.39513888889,,,,,,,,,,21.74,106.0,-0.7,43.0,616.3
c0138.fits,0.245,401.1,67.37,53906.39472,06junlgs,1.5547799999999998,2.8,10,Kp,166.91766,0.4,0.3,423.61300000000006,693.778,537.297,418.405,408,,11.294916,127.4,123,-0.7037100000000001,,,,53906.39513888889,,,,,,,,,,21.74,106.0,-0.7,43.0,616.3
c0139.fits,0.308,367.2,61.2,53906.39531,06junlgs,1.55335,2.8,10,Kp,167.1501,0.4,0.3,423.775,693.181,537.471,417.954,408,,11.200001,140.3,109,-0.7026399999999999,,,,53906.39513888889,,,,,,,,,,21.74,106.0,-0.7,43.0,616.3
c0140.fits,0.228,411.2,69.27,53906.3959,06junlgs,1.55193,2.8,10,Kp,167.38734,0.4,0.3,422.776,693.178,536.45,417.851,408,,11.484747,149.7,96,-0.70145,,,,53906.39513888889,,,,,,,,,,21.74,106.0,-0.7,43.0,616.3
c0141.fits,0.274,384.7,64.69,53906.39675,06junlgs,1.5499399999999999,2.8,10,Kp,167.72742,0.4,0.3,402.87199999999996,654.13,516.531,378.82099999999997,408,,11.41356,187.5,96,-0.70417,,,,53906.39513888889,,,,,,,,,,21.74,106.0,-0.7,43.0,616.3
c0142.fits,0.258,393.5,67.69,53906.39732999999,06junlgs,1.54861,2.8,10,Kp,167.96292,0.4,0.3,403.455,653.874,517.132,378.468,408,,11.389832,125.3,105,-0.70658,,,,53906.39861111112,,,,,,,,,,24.35,103.0,-0.7,42.0,616.3
c0143.fits,0.306,367.9,61.78,53906.39792,06junlgs,1.5473,2.8,10,Kp,168.19959,0.4,0.3,403.189,653.911,516.9259999999999,378.561,408,,11.389832,125.3,102,-0.69599,,,,53906.39861111112,,,,,,,,,,24.35,103.0,-0.7,42.0,616.3
c0144.fits,0.295,373.7,62.95,53906.39872999999,06junlgs,1.5455299999999998,2.8,10,Kp,168.5283,0.4,0.3,403.973,701.1339999999999,517.645,425.816,408,,11.294916,125.3,119,-0.69886,,,,53906.39861111112,,,,,,,,,,24.35,103.0,-0.7,42.0,616.3
c0145.fits,0.275,384.1,63.33,53906.39936,06junlgs,1.54421,2.8,10,Kp,168.78017,0.4,0.3,403.25,701.148,516.9730000000001,425.87699999999995,408,,11.294916,118.2,111,-0.69699,,,,53906.39861111112,,,,,,,,,,24.35,103.0,-0.7,42.0,616.3
c0146.fits,0.313,364.6,60.59,53906.39995,06junlgs,1.5429899999999999,2.8,10,Kp,169.01998999999998,0.4,0.3,403.98,701.877,517.7330000000001,426.469,408,,11.532204,119.0,112,-0.68791,,,,53906.39861111112,,,,,,,,,,24.35,103.0,-0.7,42.0,616.3
c0147.fits,0.287,377.8,65.03,53906.40075,06junlgs,1.54138,2.8,10,Kp,169.34609,0.4,0.3,382.041,667.801,495.841,392.483,408,,11.484747,127.8,110,-0.69838,,,,53906.40208333333,,,,,,,,,,23.48,58.0,-0.7,45.0,616.3
c0148.fits,0.328,356.8,60.21,53906.40134,06junlgs,1.54023,2.8,10,Kp,169.58465,0.4,0.3,382.981,667.448,496.711,392.115,408,,11.294916,127.8,112,-0.70073,,,,53906.40208333333,,,,,,,,,,23.48,58.0,-0.7,45.0,616.3
c0149.fits,0.223,414.1,72.33,53906.40192999999,06junlgs,1.53912,2.8,10,Kp,169.82299,0.4,0.3,381.843,667.409,495.41900000000004,392.142,408,,11.294916,127.8,116,-0.70697,,,,53906.40208333333,,,,,,,,,,23.48,58.0,-0.7,45.0,616.3
c0150.fits,0.242,402.6,68.32,53906.40272000001,06junlgs,1.53764,2.8,10,Kp,170.14736000000002,0.4,0.3,415.809,640.726,529.4019999999999,365.24300000000005,408,,11.484747,127.8,43,-0.6986399999999999,,,,53906.40208333333,,,,,,,,,,23.48,58.0,-0.7,45.0,616.3
c0151.fits,0.171,449.7,82.95,53906.40331,06junlgs,1.5366,2.8,10,Kp,170.38615,0.4,0.3,414.795,640.684,528.45,365.31800000000004,408,,11.294916,134.0,106,-0.69915,,,,53906.40208333333,,,,,,,,,,23.48,58.0,-0.7,45.0,616.3
c0152.fits,0.227,411.4,71.6,53906.4039,06junlgs,1.53557,2.8,10,Kp,170.62627,0.4,0.3,415.664,641.138,529.374,365.941,408,,11.294916,157.9,113,-0.71305,,,,53906.405555555546,,,,,,,,,,21.74,94.0,-0.7,45.0,616.2
c0153.fits,0.253,396.5,71.08,53906.40479,06junlgs,1.53406,2.8,10,Kp,170.99398,0.4,0.3,424.036,679.1030000000001,537.8,403.64300000000003,408,,11.247459,184.3,94,-0.69811,,,,53906.405555555546,,,,,,,,,,21.74,94.0,-0.7,45.0,616.2
c0154.fits,0.162,455.9,79.37,53906.40537000001,06junlgs,1.53312,2.8,10,Kp,171.23162,0.4,0.3,421.87,679.5319999999999,535.525,404.027,408,,11.461018,137.1,65,-0.69609,,,,53906.405555555546,,,,,,,,,,21.74,94.0,-0.7,45.0,616.2
c0155.fits,0.241,403.4,66.69,53906.40596,06junlgs,1.53219,2.8,10,Kp,171.4745,0.4,0.3,423.963,679.515,537.727,404.162,408,,11.461018,137.1,123,-0.71391,,,,53906.405555555546,,,,,,,,,,21.74,94.0,-0.7,45.0,616.2
c0156.fits,0.224,413.5,73.55,53906.40684,06junlgs,1.53086,2.8,10,Kp,171.83316000000002,0.4,0.3,390.216,650.7280000000001,503.98900000000003,375.279,408,,11.22373,137.1,100,-0.7107100000000001,,,,53906.405555555546,,,,,,,,,,21.74,94.0,-0.7,45.0,616.2
c0157.fits,0.185,439.3,78.62,53906.40742,06junlgs,1.53,2.8,10,Kp,172.07383000000002,0.4,0.3,390.36300000000006,651.5419999999999,504.11400000000003,376.329,408,,11.294916,180.9,100,-0.68987,,,,53906.40902777779,,,,,,,,,,21.74,78.0,-0.7,45.0,616.3
c0158.fits,0.203,427.0,75.23,53906.40801,06junlgs,1.5291700000000001,2.8,10,Kp,172.3155,0.4,0.3,390.781,651.101,504.56699999999995,375.75800000000004,408,,11.294916,137.0,124,-0.70519,,,,53906.40902777779,,,,,,,,,,21.74,78.0,-0.7,45.0,616.3
c0159.fits,0.14,474.0,90.47,53906.40889,06junlgs,1.52797,2.8,10,Kp,172.67838999999998,0.4,0.3,419.806,706.063,533.5740000000001,430.93300000000005,408,,11.294916,245.8,90,-0.7006,,,,53906.40902777779,,,,,,,,,,21.74,78.0,-0.7,45.0,616.3
c0160.fits,0.17,450.5,79.02,53906.40947000001,06junlgs,1.52722,2.8,10,Kp,172.9182,0.4,0.3,422.709,706.1419999999999,536.325,431.12300000000005,408,,11.294916,183.0,100,-0.69609,,,,53906.40902777779,,,,,,,,,,21.74,78.0,-0.7,45.0,616.3
